ts_ms,seq,state,fsr_0,fsr_1,fsr_2,fsr_3,ir_0,ir_1,ir_2,ir_3,ir_4,ir_5,us_bottom,us_top,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,imu_temp_c,wall_ts
827,331,SNIFF,197.0,234.0,175.0,291.0,1,1,1,1,0,0,21.40746682078216,47.250333990096294,0.07638180940527058,9.801899034856753,-0.5206848757767578,-0.002641372028783318,0.01693159430559586,0.019285445839734894,37.11064051877223,1787429378.179749
829,332,SNIFF,198.0,235.0,175.0,291.0,1,0,1,0,1,0,30.858227423815777,46.33635562220222,0.08018181084693099,9.777776238935338,-0.12152636935054416,0.00667051868416982,0.020021200872121704,0.010702065140523685,37.138864427739705,1787429378.1819053
832,333,SNIFF,199.0,235.0,176.0,288.0,1,1,0,0,0,1,26.255536902013326,60.1024887357499,0.030960734856139357,9.805509548416095,-0.32557476734724444,-0.024931643509028434,-0.010749333445033676,-0.0005428161253135443,36.98214837597234,1787429378.1837754
834,334,SNIFF,201.0,235.0,174.0,287.0,1,0,1,0,1,1,20.655752979778377,50.46584345916301,0.033829944418783175,9.760769053740939,-0.33096645741004427,0.0036473644255444596,-0.00332279735897354,-0.00427983191449415,37.151865944272856,1787429378.1872349
837,335,SNIFF,201.0,235.0,174.0,289.0,1,0,1,0,1,1,21.624611434810248,52.53821584838241,-0.011331425527040494,9.715857099306387,-0.640278589797425,0.005131105179391456,-0.00780710198291494,-0.011433292561495407,37.688820060465275,1787429378.189388
839,336,SNIFF,197.0,236.0,174.0,290.0,1,1,1,0,1,0,19.41506524412008,61.956456805011925,0.000526344194358791,9.74728811180331,-0.40483212400957225,-0.0051069426431075635,0.0017627513394677763,-0.01522230430780914,37.31598676834586,1787429378.1919777
842,337,SNIFF,196.0,235.0,175.0,292.0,1,1,1,1,1,0,21.072211111663194,53.74205795887468,-0.052186250541727666,9.680630316092667,0.34353903225682314,0.011496302581008462,-0.00919255871737052,-0.0023202969868668984,37.04293848147286,1787429378.1946585
844,338,SNIFF,199.0,233.0,177.0,290.0,1,1,1,1,1,1,26.737020889618215,45.30753275798983,-0.04075647594686749,9.728060587406064,0.1322452842404009,0.010415436084397538,0.007322415161665851,-0.008631395211309047,37.50320502490991,1787429378.1968439
847,339,SNIFF,201.0,232.0,175.0,291.0,0,0,0,1,0,1,24.67579787411168,41.78093920872713,-0.09248325328712753,9.69051729418764,0.45487535881936797,-0.026982359755408268,-0.0005312426475652735,-0.010717793267785592,36.92630171329552,1787429378.199165
849,340,SNIFF,202.0,229.0,177.0,290.0,1,0,1,0,0,1,22.806660885044693,53.59896065276391,-0.05585892708111952,9.757297485728406,-0.11414123059263034,-0.009587664609690197,0.001064516171479909,-0.007335252787213399,37.376756992252396,1787429378.2016327
852,341,SNIFF,202.0,228.0,179.0,289.0,0,0,1,0,1,1,26.11900297863545,48.41597304639322,-0.055796481300385004,9.706746454528886,0.4424795737479275,-0.022545491691686903,-0.0033797237569418636,0.012149253407379268,37.43097706214514,1787429378.205768
854,342,SNIFF,202.0,226.0,182.0,288.0,1,1,0,1,1,0,27.42277352845484,45.65999204280661,-0.15747310155383673,9.66808244125092,-0.5529308247926551,-0.016557682782027548,-0.0028853870798221494,-0.014083476056551634,37.504021224483374,1787429378.2066545
857,343,SNIFF,200.0,228.0,181.0,289.0,1,1,1,1,1,0,24.15202799058296,50.299855848239574,-0.09293767079569026,9.756752089113876,-0.3334172531782514,-0.0002515579977163977,-0.011932953139657136,-0.004535320711671226,37.07672858934698,1787429378.2109168
859,344,SNIFF,199.0,225.0,184.0,290.0,1,1,1,0,1,0,26.822626562379597,55.52248699004366,-0.08743036841969111,9.620619419549342,-0.8870344229221587,-0.013618168383495742,-0.02341089920201777,-0.011991313010479971,37.17929827031406,1787429378.211846
862,345,SNIFF,202.0,223.0,185.0,288.0,1,1,1,1,1,1,33.549363785023786,49.89483051030693,-0.1313630589104355,9.671679675757144,-0.9152722883176664,-0.042191087440775675,0.0011618153938078926,0.0007401783697643591,37.295656140146036,1787429378.2159672
864,346,SNIFF,202.0,220.0,188.0,288.0,1,1,1,1,0,1,30.635203442536046,48.79318293295029,-0.14836640097210868,9.653869481740172,-0.04033351517143732,-0.026748915360488,-0.0014533749595070557,-0.01336835726338813,37.224244836737874,1787429378.2168107
867,347,SNIFF,199.0,220.0,190.0,289.0,1,1,1,0,1,1,24.50207244205673,41.71021205638954,-0.1679307040695034,9.66651706695291,-0.40102387815698926,-0.013376803126094206,-0.003072610189366198,-0.023525101362096065,36.993300893707925,1787429378.2190366
869,348,SNIFF,197.0,219.0,193.0,288.0,1,0,0,1,0,0,28.52170115192066,46.44257591402436,-0.1822372168064214,9.705825528464299,-0.39525135035594716,-0.01215441928632994,-0.012018185465258017,0.01073135480031841,37.133448660334025,1787429378.2211788
872,349,SNIFF,195.0,223.0,191.0,289.0,1,1,1,0,0,1,20.394195409103283,54.87821442132574,-0.16367945759146352,9.638734502336106,-0.49076509710260025,-0.014550759678811562,-0.019821063377038404,-0.01019845680150396,37.16149468609535,1787429378.2239878
874,350,SNIFF,197.0,223.0,189.0,290.0,1,1,1,1,0,0,32.83959702370954,61.1051218057476,-0.19572532793734537,9.709635877079707,0.5381022536678285,-0.006608218491014252,-0.00037634978151667407,-0.006533813282967735,37.05593039252813,1787429378.2263982
877,351,SNIFF,197.0,219.0,192.0,290.0,0,0,1,0,1,1,26.836809969946565,58.55047599575268,-0.18100665869672472,9.669410002436457,0.384306358086154,-0.02712958632885656,0.00926155768863413,-0.003841106222455235,37.593845163364435,1787429378.2300634
879,352,SNIFF,194.0,222.0,192.0,290.0,1,0,1,1,0,1,23.888763414560422,52.02024315053784,-0.29656778871586303,9.642971010608013,-0.4035289436078153,-0.01097754265828807,-0.02501004646451476,-0.0305107240533037,37.2152188957845,1787429378.2337139
882,353,SNIFF,196.0,221.0,191.0,290.0,1,1,1,0,1,1,20.181424508567588,46.359506944114614,-0.2736078683097772,9.665219480937845,-0.551493101853008,-0.032964644739867946,-0.020506345883038322,-0.018923985809322263,37.03857729587174,1787429378.234001
884,354,SNIFF,196.0,221.0,193.0,289.0,1,1,0,1,1,1,25.278199891491333,60.081842635870004,-0.2419219538884611,9.706433640625725,0.3511431458699598,-0.01401768935794099,-0.0186103086140276,-0.010921423307072436,37.41962965043755,1787429378.2373524
887,355,SNIFF,194.0,222.0,196.0,286.0,1,1,1,0,0,0,28.076282851687253,60.56528684019382,-0.2269312617003431,9.666705769681416,0.1330432111252055,-0.007011274911452805,-0.011533726090011518,-0.004298719635544665,37.49910880304035,1787429378.2391696
889,356,SNIFF,194.0,223.0,194.0,287.0,0,1,1,1,1,1,26.894459625758827,55.766943282307096,-0.26769356621009743,9.6403951995081,0.25101599285998527,-0.040498951977360226,-0.019713910060515774,-0.014752666912046564,37.01753637508928,1787429378.2423325
892,357,SNIFF,194.0,224.0,195.0,285.0,1,1,0,0,1,1,21.815271121077643,39.89082298694525,-0.26020114846626974,9.63248643787859,-0.24895465346335757,-0.023634585667425097,-0.008903711867520429,-0.017703713493328707,37.16586117075623,1787429378.2446558
894,358,SNIFF,194.0,226.0,192.0,285.0,0,1,1,0,0,0,22.072110777537397,55.941598986229664,-0.2881685167150748,9.629367917414495,0.10068688417768056,-0.01396793356547577,-0.011592578270702427,-0.011803299080361485,37.1279723872846,1787429378.2484946
897,359,SNIFF,192.0,228.0,194.0,284.0,1,1,1,1,0,0,26.075300386324187,50.88775079254876,-0.3168634241356351,9.642225838838689,-0.14530554482397204,-0.027026481904008727,-0.026720134161156556,-0.024393390062062537,37.85877082167363,1787429378.2503664
899,360,SNIFF,194.0,226.0,195.0,283.0,1,1,1,0,0,1,24.222221904827606,53.668126521549254,-0.31339818600829644,9.609609198285856,0.48004115530188846,-0.0126718626015556,-0.008605981753655975,-0.013986679332948584,37.22744742579353,1787429378.2518559
902,361,SNIFF,192.0,227.0,196.0,283.0,0,1,1,1,0,0,25.432436005715424,49.51468127782921,-0.33529708049714974,9.647215282694413,0.19191780754482443,-0.017976354278096043,-0.033320016066964435,-0.0017406597671327483,37.32382359700275,1787429378.254907
904,362,SNIFF,192.0,227.0,197.0,282.0,1,0,1,1,0,1,23.884299763417026,43.56768936575793,-0.3427811015674334,9.637115971471093,-0.20041023698975952,-0.012938812796741394,-0.029103291255011855,-0.025765842841719188,36.997594199816696,1787429378.258658
907,363,SNIFF,193.0,227.0,197.0,281.0,1,0,0,0,0,0,24.799539628059946,43.2307357657655,-0.3704206732175974,9.576110932321571,0.39657230688222483,-0.012906792732148727,-0.02748787772141887,-0.020156517767183284,37.18298100591502,1787429378.2588217
909,364,SNIFF,191.0,228.0,197.0,282.0,1,0,1,0,0,1,24.646177015032343,56.3752010978595,-0.3901583162050674,9.608200968262697,-0.38954419274319435,-0.01576926294357501,-0.030535140215072823,-0.011981322884606998,37.56754912615735,1787429378.2627397
912,365,SNIFF,190.0,230.0,195.0,283.0,1,1,1,1,1,0,22.12418817730321,47.15488030487157,-0.4674356092694219,9.589081142907089,-0.3997900765757331,-0.020880815374045177,-0.016085730273813388,-0.030163513409119803,37.47828663585106,1787429378.2654085
914,366,SNIFF,188.0,229.0,197.0,284.0,0,0,1,1,1,1,28.265425516282683,54.03292986920424,-0.38107972028216813,9.615629646817062,-0.15514255362854304,-0.015586602612059934,-0.0031211802630169497,-0.01702909533291437,37.051965179141156,1787429378.2693462
917,367,SNIFF,190.0,227.0,196.0,286.0,1,1,1,0,0,1,33.102792129462856,44.89434065713057,-0.41330193923062664,9.627422687368233,-0.10550782171309107,-0.005521912799258148,-0.026982297140901935,-0.010408167927301338,37.20978767854162,1787429378.2696505
919,368,SNIFF,190.0,228.0,195.0,285.0,1,1,0,1,1,1,22.57553925187758,59.775188088853355,-0.3905120345820528,9.586012535094813,0.1229551274147617,-0.03931963644363058,-0.02847668154596813,-0.02397129721890716,37.01259831428085,1787429378.2729146
922,369,SNIFF,190.0,224.0,194.0,289.0,1,1,1,1,1,0,26.258271897549562,64.96413689829144,-0.3363710148779652,9.674021649818789,0.23627026877532048,-0.023907150969956922,-0.0297509735788218,-0.007911018061668603,37.103000384341826,1787429378.2756047
924,370,SNIFF,189.0,223.0,196.0,290.0,1,0,1,1,1,0,31.483186243055364,49.370855673301804,-0.3754469799754195,9.5336445618951,0.4316189474361509,-0.02413813740415536,-0.015323182708377611,-0.014440067378470714,36.9314492101435,1787429378.2799654
927,371,SNIFF,191.0,222.0,195.0,290.0,0,0,1,1,0,1,28.747467845339422,53.637381235306066,-0.3512314102170836,9.630332179924979,-0.09883747555952584,-0.013711149325073271,-0.004846637063115606,-0.01186120937275726,36.930694157373175,1787429378.2807016
929,372,SNIFF,191.0,222.0,194.0,290.0,1,1,0,1,0,0,21.057503602685266,49.35127497069847,-0.37685753370285835,9.597525411627862,0.25861546260501067,-0.019089009314390275,-0.03514185732977775,-0.022027728694708957,37.3815191138618,1787429378.2828608
932,373,SNIFF,189.0,222.0,194.0,293.0,1,0,0,1,1,0,26.963682849824615,54.85870856166932,-0.44532575864690627,9.702694771208474,-0.036965162951507875,-0.04164798551914896,-0.028563548853597878,-0.05042677963475984,37.04953303250664,1787429378.285928
934,374,SNIFF,189.0,220.0,195.0,293.0,0,1,0,1,1,1,30.19305750556324,45.683386660898634,-0.35801991518710047,9.631851325746336,-0.3957751318756636,-0.01384403774197176,-0.0220786172764649,-0.02043593633491666,37.22227701226622,1787429378.2880964
937,375,SNIFF,188.0,223.0,194.0,293.0,1,1,0,1,1,1,26.030953337686476,35.97955174185567,-0.3797009717003845,9.621815200890985,0.3950350418678885,-0.016345560090756505,-0.005982404158730999,-0.007120643946907826,37.08499606070912,1787429378.289911
939,376,SNIFF,187.0,223.0,195.0,293.0,1,0,1,0,0,1,29.155382852609094,51.164624648292985,-0.3511923366772288,9.642200728386882,0.2001722773255517,-0.021115013172852054,-0.008715585708193821,-0.015623099661369991,37.23617268493097,1787429378.2953393
942,377,SNIFF,184.0,223.0,197.0,294.0,0,1,1,0,1,1,25.337376749503406,42.007295423540825,-0.4158427238316619,9.611419560054008,0.17170032774295352,-0.013693936672482006,-0.00872327831312176,-0.020449412944199687,37.243975472604674,1787429378.2957354
944,378,SNIFF,184.0,221.0,201.0,292.0,1,1,1,1,1,0,22.907626019379677,55.820351541245614,-0.36802531515440684,9.630267840859613,-0.15376984685377537,-0.03745382421585941,-0.027085142308664045,-0.026561789261506284,37.165555972381185,1787429378.3013191
947,379,SNIFF,186.0,220.0,197.0,295.0,0,1,1,0,0,0,32.87496063899644,48.097822281261,-0.31797639357945173,9.619204158060937,0.5377641192881691,-0.0213746031192353,-0.012567034765141387,-0.010829462711824297,37.26500894823726,1787429378.3016922
949,380,SNIFF,185.0,221.0,196.0,296.0,1,0,0,0,0,1,27.884269099397564,51.65414439645228,-0.3532982419146398,9.57665188172883,0.5740495256852453,-0.01472553772245043,-0.01996873851383675,-0.010137639871676938,37.506079560290786,1787429378.3044963
952,381,SNIFF,184.0,222.0,197.0,295.0,0,1,1,1,1,0,28.217565340694534,34.40279300977858,-0.3488100568085963,9.611618668809076,-0.3673186315981526,-0.0243580696728607,-0.015180889001322322,-0.005183683006181957,37.195515138346046,1787429378.30775
954,382,SNIFF,185.0,220.0,198.0,295.0,1,1,1,1,1,1,33.905554947324795,44.25810159897131,-0.3202375375483598,9.703401552274867,-0.05302087815788899,-0.007394377665843834,-0.024276978808995694,-0.026402390909624117,36.98345193722081,1787429378.3119304
957,383,SNIFF,185.0,222.0,199.0,292.0,0,1,1,1,0,0,25.93085022843605,49.5116887731067,-0.26517656316808735,9.645412809058755,0.3245186679082368,-0.0152200419943546,-0.025204587023641704,0.004930123489911467,37.366426432291426,1787429378.3119528
959,384,SNIFF,184.0,224.0,199.0,291.0,1,1,1,0,0,1,24.787775258537245,56.168408119761935,-0.27412653722261393,9.624440130649386,0.09845496454330062,-0.011588993317554221,-0.03154378934977252,-0.016567330189366104,37.33244267638128,1787429378.3154438
962,385,SNIFF,183.0,224.0,199.0,292.0,1,1,1,1,0,1,18.464500152251347,31.989632948663967,-0.3164790609209668,9.664591222585024,0.4809363761307741,-0.038056050860252516,-0.0022916527389563734,-0.017437716183140592,37.11738272246782,1787429378.3175507
964,386,SNIFF,183.0,225.0,197.0,294.0,1,1,1,0,1,1,34.570994159794985,51.258095805853685,-0.27958386115561523,9.64172465365611,0.4379252673168149,-0.015317526845225346,-0.02093469734651647,-0.004728484811333315,36.9434910740592,1787429378.320649
